timestamp,equity,balance,positions
2022-02-16 04:00:00+00:00,1000.0,1000.0,0
2022-02-16 08:00:00+00:00,1000.0,1000.0,0
2022-02-16 12:00:00+00:00,1000.0,1000.0,0
2022-02-16 16:00:00+00:00,1000.0,1000.0,0
2022-02-16 20:00:00+00:00,1000.0,1000.0,0
2022-02-17 00:00:00+00:00,1000.0,1000.0,0
2022-02-17 04:00:00+00:00,1000.0,1000.0,0
2022-02-17 08:00:00+00:00,1000.0,1000.0,0
2022-02-17 12:00:00+00:00,1000.0,1000.0,0
2022-02-17 16:00:00+00:00,1000.0,1000.0,0
2022-02-17 20:00:00+00:00,1000.0,1000.0,0
2022-02-18 00:00:00+00:00,1000.0,1000.0,0
2022-02-18 04:00:00+00:00,1000.0,1000.0,0
2022-02-18 08:00:00+00:00,1000.0,1000.0,0
2022-02-18 12:00:00+00:00,1000.0,1000.0,0
2022-02-18 16:00:00+00:00,1000.0,1000.0,0
2022-02-18 20:00:00+00:00,1000.0,1000.0,0
2022-02-19 00:00:00+00:00,1000.0,1000.0,0
2022-02-19 04:00:00+00:00,1000.0,1000.0,0
2022-02-19 08:00:00+00:00,1000.0,1000.0,0
2022-02-19 12:00:00+00:00,1000.0,1000.0,0
2022-02-19 16:00:00+00:00,1000.0,1000.0,0
2022-02-19 20:00:00+00:00,1000.0,1000.0,0
2022-02-20 00:00:00+00:00,1000.0,1000.0,0
2022-02-20 04:00:00+00:00,1000.0,1000.0,0
2022-02-20 08:00:00+00:00,1000.0,1000.0,0
2022-02-20 12:00:00+00:00,1000.0,1000.0,0
2022-02-20 16:00:00+00:00,1000.0,1000.0,0
2022-02-20 20:00:00+00:00,1000.0,1000.0,0
2022-02-21 00:00:00+00:00,1000.0,1000.0,0
2022-02-21 04:00:00+00:00,1000.0,1000.0,0
2022-02-21 08:00:00+00:00,1000.0,1000.0,0
2022-02-21 12:00:00+00:00,1000.0,1000.0,0
2022-02-21 16:00:00+00:00,1000.0,1000.0,0
2022-02-21 20:00:00+00:00,1000.0,1000.0,0
2022-02-22 00:00:00+00:00,1000.0,1000.0,0
2022-02-22 04:00:00+00:00,1000.0,1000.0,0
2022-02-22 08:00:00+00:00,1000.0,1000.0,0
2022-02-22 12:00:00+00:00,1000.0,1000.0,0
2022-02-22 16:00:00+00:00,1000.0,1000.0,0
2022-02-22 20:00:00+00:00,1000.0,1000.0,0
2022-02-23 00:00:00+00:00,1000.0,1000.0,0
2022-02-23 04:00:00+00:00,1000.0,1000.0,0
2022-02-23 08:00:00+00:00,1000.0,1000.0,0
2022-02-23 12:00:00+00:00,1000.0,1000.0,0
2022-02-23 16:00:00+00:00,1000.0,1000.0,0
2022-02-23 20:00:00+00:00,1000.0,1000.0,0
2022-02-24 00:00:00+00:00,1000.0,1000.0,0
2022-02-24 04:00:00+00:00,1000.0,1000.0,0
2022-02-24 08:00:00+00:00,1000.0,1000.0,0
2022-02-24 12:00:00+00:00,1000.0,1000.0,0
2022-02-24 16:00:00+00:00,1000.0,1000.0,0
2022-02-24 20:00:00+00:00,1000.0,1000.0,0
2022-02-25 00:00:00+00:00,1000.0,1000.0,0
2022-02-25 04:00:00+00:00,1000.0,1000.0,0
2022-02-25 08:00:00+00:00,1000.0,1000.0,0
2022-02-25 12:00:00+00:00,1000.0,1000.0,0
2022-02-25 16:00:00+00:00,1000.0,1000.0,0
2022-02-25 20:00:00+00:00,1000.0,1000.0,0
2022-03-01 00:00:00+00:00,1000.0,1000.0,0
2022-03-01 04:00:00+00:00,1000.0,1000.0,0
2022-03-01 08:00:00+00:00,1000.0,1000.0,0
2022-03-01 12:00:00+00:00,1000.0,1000.0,0
2022-03-01 16:00:00+00:00,1000.0,1000.0,0
2022-03-01 20:00:00+00:00,1000.0,1000.0,0
2022-03-02 00:00:00+00:00,1000.0,1000.0,0
2022-03-02 04:00:00+00:00,1000.0,1000.0,0
2022-03-02 08:00:00+00:00,1000.0,1000.0,0
2022-03-02 12:00:00+00:00,1000.0,1000.0,0
2022-03-02 16:00:00+00:00,1000.0,1000.0,0
2022-03-02 20:00:00+00:00,1000.0,1000.0,0
2022-03-03 00:00:00+00:00,1000.0,1000.0,0
2022-03-03 04:00:00+00:00,1000.0,1000.0,0
2022-03-03 08:00:00+00:00,1000.0,1000.0,0
2022-03-03 12:00:00+00:00,1000.0,1000.0,0
2022-03-03 16:00:00+00:00,1000.0,1000.0,0
2022-03-03 20:00:00+00:00,1000.0,1000.0,0
2022-03-04 00:00:00+00:00,1000.0,1000.0,0
2022-03-04 04:00:00+00:00,1000.0,1000.0,0
2022-03-04 08:00:00+00:00,1000.0,1000.0,0
2022-03-04 12:00:00+00:00,1000.0,1000.0,0
2022-03-04 16:00:00+00:00,1000.0,1000.0,0
2022-03-04 20:00:00+00:00,1000.0,1000.0,0
2022-03-05 00:00:00+00:00,1000.0,1000.0,0
2022-03-05 04:00:00+00:00,1000.0,1000.0,0
2022-03-05 08:00:00+00:00,1000.0,1000.0,0
2022-03-05 12:00:00+00:00,1000.0,1000.0,0
2022-03-05 16:00:00+00:00,1000.0,1000.0,0
2022-03-05 20:00:00+00:00,1000.0,1000.0,0
2022-03-06 00:00:00+00:00,1000.0,1000.0,0
2022-03-06 04:00:00+00:00,1000.0,1000.0,0
2022-03-06 08:00:00+00:00,1000.0,1000.0,0
2022-03-06 12:00:00+00:00,1000.0,1000.0,0
2022-03-06 16:00:00+00:00,1000.0,1000.0,0
2022-03-06 20:00:00+00:00,1000.0,1000.0,0
2022-03-07 00:00:00+00:00,1000.0,1000.0,0
2022-03-07 04:00:00+00:00,1000.0,1000.0,0
2022-03-07 08:00:00+00:00,1000.0,1000.0,0
2022-03-07 12:00:00+00:00,1000.0,1000.0,0
2022-03-07 16:00:00+00:00,1000.0,1000.0,0
2022-03-07 20:00:00+00:00,1000.0,1000.0,0
2022-03-08 00:00:00+00:00,1000.0,1000.0,0
2022-03-08 04:00:00+00:00,1000.0,1000.0,0
2022-03-08 08:00:00+00:00,1000.0,1000.0,0
2022-03-08 12:00:00+00:00,1000.0,1000.0,0
2022-03-08 16:00:00+00:00,1000.0,1000.0,0
2022-03-08 20:00:00+00:00,1000.0,1000.0,0
2022-03-09 00:00:00+00:00,1000.0,1000.0,0
2022-03-09 04:00:00+00:00,1000.0,1000.0,0
2022-03-09 08:00:00+00:00,1000.0,1000.0,0
2022-03-09 12:00:00+00:00,1000.0,1000.0,0
2022-03-09 16:00:00+00:00,1000.0,1000.0,0
2022-03-09 20:00:00+00:00,1000.0,1000.0,0
2022-03-10 00:00:00+00:00,1000.0,1000.0,0
2022-03-10 04:00:00+00:00,1000.0,1000.0,0
2022-03-10 08:00:00+00:00,1000.0,1000.0,0
2022-03-10 12:00:00+00:00,1000.0,1000.0,0
2022-03-10 16:00:00+00:00,1000.0,1000.0,0
2022-03-10 20:00:00+00:00,1000.0,1000.0,0
2022-03-11 00:00:00+00:00,1000.0,1000.0,0
2022-03-11 04:00:00+00:00,1000.0,1000.0,0
2022-03-11 08:00:00+00:00,1000.0,1000.0,0
2022-03-11 12:00:00+00:00,1000.0,1000.0,0
2022-03-11 16:00:00+00:00,1000.0,1000.0,0
2022-03-11 20:00:00+00:00,1000.0,1000.0,0
2022-03-12 00:00:00+00:00,1000.0,1000.0,0
2022-03-12 04:00:00+00:00,1000.0,1000.0,0
2022-03-12 08:00:00+00:00,1000.0,1000.0,0
2022-03-12 12:00:00+00:00,1000.0,1000.0,0
2022-03-12 16:00:00+00:00,1000.0,1000.0,0
2022-03-12 20:00:00+00:00,1000.0,1000.0,0
2022-03-13 00:00:00+00:00,1000.0,1000.0,0
2022-03-13 04:00:00+00:00,1000.0,1000.0,0
2022-03-13 08:00:00+00:00,1000.0,1000.0,0
2022-03-13 12:00:00+00:00,1000.0,1000.0,0
2022-03-13 16:00:00+00:00,1000.0,1000.0,0
2022-03-13 20:00:00+00:00,1000.0,1000.0,0
2022-03-14 00:00:00+00:00,1000.0,1000.0,0
2022-03-14 04:00:00+00:00,1000.0,1000.0,0
2022-03-14 08:00:00+00:00,1000.0,1000.0,0
2022-03-14 12:00:00+00:00,1000.0,1000.0,0
2022-03-14 16:00:00+00:00,1000.0,1000.0,0
2022-03-14 20:00:00+00:00,1000.0,1000.0,0
2022-03-15 00:00:00+00:00,1000.0,1000.0,0
2022-03-15 04:00:00+00:00,1000.0,1000.0,0
2022-03-15 08:00:00+00:00,1000.0,1000.0,0
2022-03-15 12:00:00+00:00,1000.0,1000.0,0
2022-03-15 16:00:00+00:00,1000.0,1000.0,0
2022-03-15 20:00:00+00:00,1000.0,1000.0,0
2022-03-16 00:00:00+00:00,1000.0,1000.0,0
2022-03-16 04:00:00+00:00,1000.0,1000.0,0
2022-03-16 08:00:00+00:00,1000.0,1000.0,0
2022-03-16 12:00:00+00:00,1000.0,1000.0,0
2022-03-16 16:00:00+00:00,1000.0,1000.0,0
2022-03-16 20:00:00+00:00,1000.0,1000.0,0
2022-03-17 00:00:00+00:00,1000.0,1000.0,0
2022-03-17 04:00:00+00:00,1000.0,1000.0,0
2022-03-17 08:00:00+00:00,1000.0,1000.0,0
2022-03-17 12:00:00+00:00,1000.0,1000.0,0
2022-03-17 16:00:00+00:00,1000.0,1000.0,0
2022-03-17 20:00:00+00:00,1000.0,1000.0,0
2022-03-18 00:00:00+00:00,1000.0,1000.0,0
2022-03-18 04:00:00+00:00,1000.0,1000.0,0
2022-03-18 08:00:00+00:00,1000.0,1000.0,0
2022-03-18 12:00:00+00:00,1000.0,1000.0,0
2022-03-18 16:00:00+00:00,1002.547120456156,999.9137323248663,1
2022-03-18 20:00:00+00:00,1001.5426560766228,999.9137323248663,1
2022-03-19 00:00:00+00:00,1001.8995837011008,999.9137323248663,1
2022-03-19 04:00:00+00:00,1001.032599794879,999.9137323248663,1
2022-03-19 08:00:00+00:00,1001.8340103588168,999.9137323248663,1
2022-03-19 12:00:00+00:00,1002.6145566774823,999.9137323248663,1
2022-03-19 16:00:00+00:00,1001.9659021950018,999.9137323248663,1
2022-03-19 20:00:00+00:00,1001.9890018951246,999.9137323248663,1
2022-03-20 00:00:00+00:00,1001.3455634739621,999.9137323248663,1
2022-03-20 04:00:00+00:00,1001.0575623740441,999.9137323248663,1
2022-03-20 08:00:00+00:00,999.6283615728981,999.9137323248663,1
2022-03-20 12:00:00+00:00,998.4279223181295,999.9137323248663,1
2022-03-20 16:00:00+00:00,999.1894672705649,999.9137323248663,1
2022-03-20 20:00:00+00:00,998.6533306822311,999.9137323248663,1
2022-03-21 00:00:00+00:00,998.0046761997505,999.9137323248663,1
2022-03-21 04:00:00+00:00,999.7192700701555,999.9137323248663,1
2022-03-21 08:00:00+00:00,1000.3213525765821,999.9137323248663,1
2022-03-21 12:00:00+00:00,1002.1428757040071,999.9137323248663,1
2022-03-21 16:00:00+00:00,1000.7643452128079,999.9137323248663,1
2022-03-21 20:00:00+00:00,999.7192700701555,999.9137323248663,1
2022-03-22 00:00:00+00:00,1004.1249790048664,999.9137323248663,1
2022-03-22 04:00:00+00:00,1003.583253779406,999.9137323248663,1
2022-03-22 08:00:00+00:00,1004.6156613445717,999.9137323248663,1
2022-03-22 12:00:00+00:00,1003.9327298877154,999.9137323248663,1
2022-03-22 16:00:00+00:00,1003.2076973645063,999.9137323248663,1
2022-03-22 20:00:00+00:00,1002.6778945649157,999.9137323248663,1
2022-03-23 00:00:00+00:00,1001.8403441475601,999.9137323248663,1
2022-03-23 04:00:00+00:00,1001.8939950639743,999.9137323248663,1
2022-03-23 08:00:00+00:00,1001.9144867334381,999.9137323248663,1
2022-03-23 12:00:00+00:00,1004.9558230576703,999.9137323248663,1
2022-03-23 16:00:00+00:00,1002.4141108925458,999.9137323248663,1
2022-03-23 20:00:00+00:00,1005.1763879362621,999.9137323248663,1
2022-03-24 00:00:00+00:00,1002.9243172542716,999.848717845257,2
2022-03-24 04:00:00+00:00,1007.6388211787732,999.848717845257,2
2022-03-24 08:00:00+00:00,1007.8655723027636,999.848717845257,2
2022-03-24 12:00:00+00:00,1012.5589096109976,999.848717845257,2
2022-03-24 16:00:00+00:00,1012.4968886370148,999.848717845257,2
2022-03-24 20:00:00+00:00,1009.650354326346,999.848717845257,2
2022-03-25 00:00:00+00:00,1011.7908243994877,999.848717845257,2
2022-03-25 04:00:00+00:00,1010.5898650757614,999.848717845257,2
2022-03-25 08:00:00+00:00,1012.4183343193993,999.848717845257,2
2022-03-25 12:00:00+00:00,1007.7823147084823,999.848717845257,2
2022-03-25 16:00:00+00:00,1007.3904830127658,999.848717845257,2
2022-03-25 20:00:00+00:00,1006.7917094306313,999.848717845257,2
2022-03-26 00:00:00+00:00,1007.9068176980285,999.848717845257,2
2022-03-26 04:00:00+00:00,1011.015966361157,999.848717845257,2
2022-03-26 08:00:00+00:00,1009.7711980200771,999.848717845257,2
2022-03-26 12:00:00+00:00,1010.2376112393582,999.848717845257,2
2022-03-26 16:00:00+00:00,1010.0405518678322,999.848717845257,2
2022-03-26 20:00:00+00:00,1012.4364724290627,999.848717845257,2
2022-03-27 00:00:00+00:00,1011.5851957843678,999.848717845257,2
2022-03-27 04:00:00+00:00,1012.3835445603712,999.848717845257,2
2022-03-27 08:00:00+00:00,1010.8225405393991,999.848717845257,2
2022-03-27 12:00:00+00:00,1011.9889499561496,999.848717845257,2
2022-03-27 16:00:00+00:00,1011.9005093309029,999.848717845257,2
2022-03-27 20:00:00+00:00,1020.4033603831949,999.848717845257,2
2022-03-28 00:00:00+00:00,1020.8320475953553,999.848717845257,2
2022-03-28 04:00:00+00:00,1021.2664599109424,999.848717845257,2
2022-03-28 08:00:00+00:00,1023.1126209418608,999.848717845257,2
2022-03-28 12:00:00+00:00,1025.2031805758702,999.848717845257,2
2022-03-28 16:00:00+00:00,1027.2184910740123,999.848717845257,2
2022-03-28 20:00:00+00:00,1020.8356738106224,999.848717845257,2
2022-03-29 00:00:00+00:00,1024.2179316183767,999.848717845257,2
2022-03-29 04:00:00+00:00,1025.452655182022,999.848717845257,2
2022-03-29 08:00:00+00:00,1029.850218991237,999.848717845257,2
2022-03-29 12:00:00+00:00,1025.6751604287747,999.848717845257,2
2022-03-29 16:00:00+00:00,1026.4279443362873,999.848717845257,2
2022-03-29 20:00:00+00:00,1024.7992384456943,999.848717845257,2
2022-03-30 00:00:00+00:00,1024.0676692553682,999.848717845257,2
2022-03-30 04:00:00+00:00,1025.6377626892831,999.848717845257,2
2022-03-30 08:00:00+00:00,1025.0748929012536,999.848717845257,2
2022-03-30 12:00:00+00:00,1023.6769663641219,999.848717845257,2
2022-03-30 16:00:00+00:00,1024.8729899940224,999.848717845257,2
2022-03-30 20:00:00+00:00,1024.288702610433,999.848717845257,2
2022-03-31 00:00:00+00:00,1025.274711539132,999.848717845257,2
2022-03-31 04:00:00+00:00,1026.174961619818,999.848717845257,2
2022-03-31 08:00:00+00:00,1026.5559923094381,999.848717845257,2
2022-03-31 12:00:00+00:00,1021.6175370427387,999.848717845257,2
2022-03-31 16:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-03-31 20:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-03 00:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-03 04:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-03 08:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-03 12:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-03 16:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-03 20:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-04 00:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-04 04:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-04 08:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-04 12:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-04 16:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-04 20:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-05 00:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-05 04:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-05 08:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-05 12:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-05 16:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-05 20:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-06 00:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-06 04:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-06 08:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-06 12:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-06 16:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-06 20:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-07 00:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-07 04:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-07 08:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-07 12:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-07 16:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-07 20:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-08 00:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-08 04:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-08 08:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-08 12:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-08 16:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-08 20:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-09 00:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-09 04:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-09 08:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-09 12:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-09 16:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-09 20:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-10 00:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-10 04:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-10 08:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-10 12:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-10 16:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-10 20:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-11 00:00:00+00:00,1017.9692160539632,1017.9692160539632,0
2022-04-11 04:00:00+00:00,1015.7676314693989,1017.8205361900392,2
2022-04-11 08:00:00+00:00,1024.4922592607602,1017.8205361900392,2
2022-04-11 12:00:00+00:00,1026.384136986113,1017.8205361900392,2
2022-04-11 16:00:00+00:00,1026.7237830181361,1017.8205361900392,2
2022-04-11 20:00:00+00:00,1028.3814942702618,1017.8205361900392,2
2022-04-12 00:00:00+00:00,1027.6393713490454,1017.8205361900392,2
2022-04-12 04:00:00+00:00,1023.3986393977747,1017.8205361900392,2
2022-04-12 08:00:00+00:00,1021.3637317612348,1017.8205361900392,2
2022-04-12 12:00:00+00:00,1024.2036695883814,1017.8205361900392,2
2022-04-12 16:00:00+00:00,1028.1327186868532,1017.8205361900392,2
2022-04-12 20:00:00+00:00,1024.052726483032,1017.8205361900392,2
2022-04-13 00:00:00+00:00,1023.2545063836598,1017.8205361900392,2
2022-04-13 04:00:00+00:00,1022.3872728564521,1017.8205361900392,2
2022-04-13 08:00:00+00:00,1021.7150767647938,1017.8205361900392,2
2022-04-13 12:00:00+00:00,1015.3197099151497,1017.8205361900392,2
2022-04-13 16:00:00+00:00,1015.677331896861,1017.8205361900392,2
2022-04-13 20:00:00+00:00,1014.5711194283451,1017.8205361900392,2
2022-04-14 00:00:00+00:00,1012.4419556221862,1017.8205361900392,2
2022-04-14 04:00:00+00:00,1013.4412429033323,1017.8205361900392,2
2022-04-14 08:00:00+00:00,1017.0610059422967,1017.8205361900392,2
2022-04-14 12:00:00+00:00,1021.4244517062668,1017.8205361900392,2
2022-04-14 16:00:00+00:00,1021.7656764235768,1017.8205361900392,2
2022-04-14 20:00:00+00:00,1021.081305778024,1017.8205361900392,2
2022-04-15 00:00:00+00:00,1016.6092419661818,1017.8205361900392,2
2022-04-15 04:00:00+00:00,1017.5445377565069,1017.8205361900392,2
2022-04-15 08:00:00+00:00,1016.7849333494586,1017.8205361900392,2
2022-04-15 12:00:00+00:00,1016.730833794456,1017.8205361900392,2
2022-04-15 16:00:00+00:00,1017.7025004220237,1017.8205361900392,2
2022-04-15 20:00:00+00:00,1017.0897872295259,1017.8205361900392,2
2022-04-16 00:00:00+00:00,1017.0835480143685,1017.8205361900392,2
2022-04-16 04:00:00+00:00,1016.9048700802255,1017.8205361900392,2
2022-04-16 08:00:00+00:00,1016.1683588535976,1017.8205361900392,2
2022-04-16 12:00:00+00:00,1015.0492084578595,1012.6538253277199,1
2022-04-16 16:00:00+00:00,1014.5809708051228,1012.6538253277199,1
2022-04-16 20:00:00+00:00,1014.1335437147299,1012.6538253277199,1
2022-04-17 00:00:00+00:00,1014.7058341791859,1012.6538253277199,1
2022-04-17 04:00:00+00:00,1014.3104334946527,1012.6538253277199,1
2022-04-17 08:00:00+00:00,1014.123138433558,1012.6538253277199,1
2022-04-17 12:00:00+00:00,1013.394768751523,1012.6538253277199,1
2022-04-17 16:00:00+00:00,1014.1855701205895,1012.6538253277199,1
2022-04-17 20:00:00+00:00,1016.5891900713049,1012.6538253277199,1
2022-04-18 00:00:00+00:00,1014.8946469753754,1012.5549784153451,2
2022-04-18 04:00:00+00:00,1023.5480937530986,1012.5549784153451,2
2022-04-18 08:00:00+00:00,1022.4349748895377,1012.5549784153451,2
2022-04-18 12:00:00+00:00,1019.6561223471498,1012.5549784153451,2
2022-04-18 16:00:00+00:00,1013.3072577432839,1015.2804153078469,1
2022-04-18 20:00:00+00:00,1012.2660050826627,1015.2804153078469,1
2022-04-19 00:00:00+00:00,1013.1585073631951,1015.2804153078469,1
2022-04-19 04:00:00+00:00,1013.3748715524151,1015.2804153078469,1
2022-04-19 08:00:00+00:00,1012.9827114594539,1015.2804153078469,1
2022-04-19 12:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-19 16:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-19 20:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-20 00:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-20 04:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-20 08:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-20 12:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-20 16:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-20 20:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-21 00:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-21 04:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-21 08:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-21 12:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-21 16:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-21 20:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-22 00:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-22 04:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-22 08:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-22 12:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-22 16:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-22 20:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-23 00:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-23 04:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-23 08:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-23 12:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-23 16:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-23 20:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-24 00:00:00+00:00,1010.2571030668852,1010.2571030668852,0
2022-04-24 04:00:00+00:00,1010.2571030668852,1010.2571030668852,0
